stockCode,tickerSymbol,companyName,companyNameEng,market,sector
KR7006200000,006200,한국전자홀딩스보통주,KEC HOLDINGS,KOSPI,기타금융
KR7006220008,006220,제주은행보통주,Jeju Bank,KOSPI,은행
KR7006260004,006260,LS보통주,LS,KOSPI,기타금융
KR7006280002,006280,녹십자보통주,Green Cross Corporation,KOSPI,의약품
KR7006340004,006340,대원전선보통주,DaewonCable,KOSPI,전기전자
KR7006341002,006345,대원전선1우선주,DaewonCable(1P),KOSPI,전기전자
KR7006360002,006360,GS건설보통주,GS Engineering & Construction Corp,KOSPI,건설업
KR7006370001,006370,대구백화점보통주,DaeguDepartmentStore,KOSPI,유통업
KR7006380000,006380,카프로보통주,CAPRO,KOSPI,화학
KR7006390009,006390,한일현대시멘트보통주,HANIL HYUNDAI CEMENT,KOSPI,비금속광물
KR7006400006,006400,삼성SDI보통주,"SAMSUNG SDI CO.,LTD.",KOSPI,전기전자
KR7006401004,006405,삼성SDI1우선주,SAMSUNG SDI(1P),KOSPI,전기전자
KR7006490007,006490,인스코비보통주,Inscobee,KOSPI,통신업
KR7006570006,006570,대림통상보통주,DaelimTrading,KOSPI,기계
KR7006580005,006580,대양제지공업,DaeyangPaperMfg,KOSDAQ,종이·목재
KR7006620009,006620,동구바이오제약,"DongKoo Bio & Pharma Co., Ltd.",KOSDAQ,제약
KR7006650006,006650,대한유화보통주,KOREA PETRO CHEMICAL IND,KOSPI,화학
KR7006660005,006660,삼성공조보통주,"SamsungClimateControlCo.,Ltd",KOSPI,운수장비
KR7006730006,006730,서부티엔디,"Seobu T&D Co.,Ltd",KOSDAQ,숙박·음식
KR7006740005,006740,영풍제지보통주,YoungpoongPaperMfg,KOSPI,종이목재
KR7006800007,006800,미래에셋증권보통주,MIRAE ASSET SECURITIES,KOSPI,증권
KR7006801005,006805,미래에셋증권1우선주,MIRAE ASSET SECURITIES(1P),KOSPI,증권
KR700680K019,00680K,미래에셋증권2우선주(신형),MIRAE ASSET SECURITIES(2PB),KOSPI,증권
KR7006840003,006840,AK홀딩스보통주,"AK Holdings, Inc.",KOSPI,기타금융
KR7006880009,006880,신송홀딩스보통주,SINGSONGHOLDINGS,KOSPI,유통업
KR7006890008,006890,태경케미컬보통주,"TAEKYUNGCHEMICALCO.,LTD",KOSPI,화학
KR7006910004,006910,보성파워텍,"BOSUNG POWER TECHNOLOGY CO., LTD.",KOSDAQ,금속
KR7006920003,006920,모헨즈,"Mohenz. Co., Ltd",KOSDAQ,비금속
KR7006980007,006980,우성보통주,WOOSUNG,KOSPI,음식료품
KR7007070006,007070,지에스리테일보통주,GS Retail,KOSPI,유통업
KR7007110000,007110,일신석재보통주,IlshinStone,KOSPI,유통업
KR7007120009,007120,미래아이앤지보통주,MiraeING,KOSPI,서비스업
KR7007160005,007160,사조산업보통주,SajoIndustries,KOSPI,"""농업, 임업 및 어업"""
KR7007210008,007210,벽산보통주,Byuksan,KOSPI,비금속광물
KR7007280001,007280,한국특강보통주,KOREA STEEL,KOSPI,철강금속
KR7007310006,007310,오뚜기보통주,Ottogi,KOSPI,음식료품
KR7007330004,007330,푸른상호저축은행,PureunMutualSavingsBank,KOSDAQ,금융
KR7007340003,007340,디엔오토모티브보통주,DN AUTOMOTIVE CORPORATION,KOSPI,전기전자
KR7007370000,007370,진양제약,"JIN YANG PHARMACETICAL. CO., LTD",KOSDAQ,제약
KR7007390008,007390,네이처셀,"NATURECELL CO.,LTD.",KOSDAQ,제약
KR7007460009,007460,에이프로젠보통주,Aprogen,KOSPI,기계
KR7007530009,007530,와이엠,YM,KOSDAQ,금속
KR7007540008,007540,샘표보통주,SEMPIO,KOSPI,기타금융
KR7007570005,007570,일양약품보통주,IlyangPharmaceutical,KOSPI,의약품
KR7007571003,007575,일양약품1우선주,IlyangPharmaceutical(1P),KOSPI,의약품
KR7007590003,007590,동방아그로보통주,DongbangAgro,KOSPI,화학
KR7007610009,007610,선도전기보통주,SeondoElectric,KOSPI,전기전자
KR7007660004,007660,이수페타시스보통주,ISUPETASYS,KOSPI,전기전자
KR7007680002,007680,대원,"DAEWON CO., LTD.",KOSDAQ,건설
KR7007690001,007690,국도화학보통주,KukdoChemical,KOSPI,화학
KR7007700008,007700,F&F홀딩스,F&F Holdings,KOSPI,기타금융
KR7007720006,007720,대명소노시즌,"DAEMYUNG SONOSEASON CO.,LTD.",KOSDAQ,유통
KR7007770001,007770,한일화학공업,"HANIL CHEMICAL IND. CO., LTD",KOSDAQ,화학
KR7007810005,007810,코리아써키트보통주,KoreaCircuit,KOSPI,전기전자
KR7007811003,007815,코리아써키트1우선주,KoreaCircuit(1P),KOSPI,전기전자
KR700781K015,00781K,코리아써키트2우선주(신형),KOREA CIRCUIT(2PB),KOSPI,전기전자
KR7007820004,007820,에스엠코어,SMCore.Inc,KOSDAQ,기계·장비
KR7007860000,007860,서연보통주,SEOYON,KOSPI,기타금융
KR7007980006,007980,태평양물산보통주,PAN-PACIFIC,KOSPI,섬유의복
KR7008040008,008040,사조동아원보통주,SAJODONGAONE,KOSPI,음식료품
KR7008060006,008060,대덕보통주,"DAEDUCK Co.,LTD",KOSPI,기타금융
KR700806K010,00806K,대덕1우선주,"DAEDUCK Co.,LTD(1P)",KOSPI,기타금융
KR7008110009,008110,대동전자보통주,DAIDONGElECTRONICS,KOSPI,전기전자
KR7008250003,008250,이건산업보통주,EagonIndustrial,KOSPI,종이목재
KR7008260002,008260,NI스틸보통주,NI STEEL,KOSPI,철강금속
KR7008290009,008290,원풍물산,WonpungMulsan,KOSDAQ,섬유·의류
KR7008350001,008350,남선알미늄보통주,NamsunAluminium,KOSPI,철강금속
KR7008351009,008355,남선알미늄1우선주,NamsunAluminium(1P),KOSPI,철강금속
KR7008370009,008370,원풍,WonpoongCorporation,KOSDAQ,화학
KR7008420002,008420,문배철강보통주,MoonbaeSteel,KOSPI,철강금속
KR7008470007,008470,부-스타,"BOOSTER CO., LTD",KOSDAQ,금속
KR7008490005,008490,서흥보통주,SUHEUNG,KOSPI,화학
KR7008500001,008500,일정실업보통주,IljeongIndustrial,KOSPI,섬유의복
KR7008600009,008600,윌비스보통주,TheWillBes,KOSPI,유통업
KR7008700007,008700,아남전자보통주,AnamElectronics,KOSPI,전기전자
KR7008730004,008730,율촌화학보통주,YoulchonChemical,KOSPI,화학
KR7008770000,008770,호텔신라보통주,HotelShilla,KOSPI,유통업
KR7008771008,008775,호텔신라1우선주,HotelShilla(1P),KOSPI,유통업
KR7008830002,008830,대동기어,DaedongGear,KOSDAQ,기계·장비
KR7008870008,008870,금비보통주,Kumbi,KOSPI,비금속광물
KR7008930000,008930,한미사이언스보통주,Hanmi Science,KOSPI,기타금융
KR7008970006,008970,동양철관보통주,DongyangSteelPipe,KOSPI,철강금속
KR7009070004,009070,KCTC 보통주,KCTC,KOSPI,운수창고업
KR7009140005,009140,경인전자보통주,KyunginElectronics,KOSPI,전기전자
KR7009150004,009150,삼성전기보통주,SamsungElectroMechanics,KOSPI,전기전자
KR7009151002,009155,삼성전기1우선주,SamsungElectroMechanics(1P),KOSPI,전기전자
KR7009160003,009160,SIMPAC보통주,SIMPACInc,KOSPI,철강금속
KR7009180001,009180,한솔로지스틱스보통주,Hansol Logistics,KOSPI,운수창고업
KR7009190000,009190,대양금속보통주,DaiyangMetal,KOSPI,철강금속
KR7009200007,009200,무림페이퍼보통주,MOORIM PAPER,KOSPI,종이목재
KR7009240003,009240,한샘보통주,"HANSSEM CO.,LTD.",KOSPI,유통업
KR7009270000,009270,신원보통주,Shinwon,KOSPI,섬유의복
KR7009290008,009290,광동제약보통주,KwangdongPharmaceutical,KOSPI,의약품
KR7009300005,009300,삼아제약,Sam-A Pharm. Co. Ltd,KOSDAQ,제약
KR7009310004,009310,참엔지니어링보통주,Charm Engineering,KOSPI,기계
KR7009320003,009320,대우전자부품보통주,DAEWOO ELECTRONIC COMPONENTS,KOSPI,운수장비
KR7009410002,009410,태영건설보통주,TAEYOUNG ENGINEERING & CONSTRUCTION,KOSPI,건설업
KR7009411000,009415,태영건설우선주,TAEYOUNG ENGINEERING & CONSTRUCTION(1P),KOSPI,건설업
KR7009420001,009420,한올바이오파마보통주,"HANALL BIOPHARMA CO.,LTD",KOSPI,의약품
KR7009440009,009440,케이씨그린홀딩스보통주,KC Green Holdings,KOSPI,기타금융
KR7009450008,009450,경동나비엔보통주,KYUNGDONGNAVIEN,KOSPI,전기전자
KR7009460007,009460,한창제지보통주,HanchangPaper,KOSPI,종이목재
KR7009470006,009470,삼화전기보통주,SamwhaElectric,KOSPI,전기전자
KR7009520008,009520,(주)포스코엠텍,"POSCO M-TECH CO.,LTD.",KOSDAQ,금속
KR7009540006,009540,에이치디한국조선해양보통주,HD KOREA SHIPBUILDING & OFFSHORE ENGINEERING,KOSPI,기타금융
KR7009580002,009580,무림피앤피보통주,Moorim P&P,KOSPI,종이목재
KR7009620006,009620,삼보산업,"SAMBO Industrial Co., Ltd.",KOSDAQ,금속
KR7009680000,009680,모토닉보통주,MOTONIC,KOSPI,운수장비
KR7009730003,009730,코센,"KOSSEN Co.,Ltd.",KOSDAQ,금속
KR7009770009,009770,삼정펄프 보통주,"SAM JUNG PULP CO,.LTD.",KOSPI,종이목재
KR7009780008,009780,엠에스씨,MSC,KOSDAQ,음식료·담배
KR7009810003,009810,플레이그램보통주,Playgram,KOSPI,유통업
KR7009830001,009830,한화솔루션보통주,HANWHA SOLUTIONS,KOSPI,화학
KR7009831009,009835,한화솔루션1우선주,HANWHA SOLUTIONS(1P),KOSPI,화학
KR7009900002,009900,명신산업보통주,MYOUNG SHIN INDUSTRY,KOSPI,운수장비
KR7009970005,009970,영원무역홀딩스보통주,YoungoneHoldings,KOSPI,기타금융
KR7010040004,010040,한국내화보통주,KOREAREFRACTORIES,KOSPI,비금속광물
KR7010060002,010060,오씨아이홀딩스보통주,OCI Holdings Company Ltd.,KOSPI,화학
KR7010100006,010100,한국무브넥스보통주,"KOREA MOVENEX CO., LTD.",KOSPI,운수장비
KR7010120004,010120,LS ELECTRIC보통주,LS ELECTRIC,KOSPI,전기전자
KR7010130003,010130,고려아연보통주,KoreaZinc,KOSPI,철강금속
KR7010140002,010140,삼성중공업보통주,SamsungHeavyIndustries,KOSPI,운수장비
KR7010170009,010170,대한광통신,"TAIHAN Fiberoptics Co.,LTD",KOSDAQ,일반전기전자
KR7010240000,010240,흥국,"HEUNGKUK METALTECH CO.,LTD.",KOSDAQ,기계·장비
KR7010280006,010280,쌍용정보통신,SsangYong Information & Communications,KOSDAQ,컴퓨터서비스
KR7010400000,010400,우진아이엔에스보통주,WOOJINI&S,KOSPI,건설업
KR7010420008,010420,한솔PNS보통주,HANSOLPNS,KOSPI,유통업
KR7010470003,010470,오리콤,ORICOM Inc.,KOSDAQ,기타서비스
KR7010580009,010580,에스엠벡셀보통주,"SM BEXEL CO.,LTD.",KOSPI,운수장비
KR7010600005,010600,웰바이오텍보통주,WELLBIOTEC,KOSPI,유통업
KR7010620003,010620,현대미포조선보통주,HyundaiMipoDockyard,KOSPI,운수장비
KR7010640001,010640,진양폴리우레탄보통주,ChinYangPolyurethane,KOSPI,화학
KR7010660009,010660,화천기계보통주,HWACHEON MACHINERY,KOSPI,기계
KR7010690006,010690,화신보통주,Hwashin,KOSPI,운수장비
KR7010770006,010770,평화홀딩스보통주,Pyung Hwa Holdings,KOSPI,운수장비
KR7010780005,010780,아이에스동서보통주,IS DONGSEO,KOSPI,비금속광물
KR7010820009,010820,퍼스텍보통주,FIRSTEC,KOSPI,기계
KR7010950004,010950,S-Oil보통주,S-OilCorporation,KOSPI,화학
KR7010951002,010955,S-Oil1우선주,S-Oil(1P),KOSPI,화학
KR7010960003,010960,삼호개발 보통주,"Samho Development Co., Ltd.",KOSPI,건설업
KR7011000007,011000,진원생명과학보통주,GeneOneLifeScience,KOSPI,의약품
KR7011040003,011040,경동제약,KyungdongPharm,KOSDAQ,제약
KR7011070000,011070,LG이노텍보통주,LG Innotek,KOSPI,전기전자
KR7011080009,011080,형지아이앤씨,HYUNGJI Innovation and Creative Company Limited,KOSDAQ,섬유·의류
KR7011090008,011090,에넥스보통주,Enex,KOSPI,기타제조업
KR7011150000,011150,CJ씨푸드보통주,CJSEAFOODCORPORATION,KOSPI,음식료품
KR7011151008,011155,CJ씨푸드1우선주,CJSEAFOODCORPORATION(1P),KOSPI,음식료품
KR7011170008,011170,롯데케미칼보통주,LOTTE CHEMICAL CORPORATION,KOSPI,화학
KR7011200003,011200,에이치엠엠보통주,HMM,KOSPI,운수창고업
KR7011210002,011210,현대위아보통주,HYUNDAI WIA,KOSPI,운수장비
KR7011230000,011230,삼화전자공업보통주,SamwhaElectronics,KOSPI,전기전자
KR7011280005,011280,태림포장보통주,Tailim Packaging,KOSPI,종이목재
KR7011300001,011300,성안보통주,Seongan,KOSPI,섬유의복
KR7011320009,011320,유니크,UNICK CORPORATION,KOSDAQ,운송장비·부품
KR7011330008,011330,유니켐보통주,"UNI CHEM.CO.,LTD",KOSPI,기타제조업
KR7011370004,011370,서한,Seohan,KOSDAQ,건설
KR7011390002,011390,부산산업보통주,BusanIndustrial,KOSPI,비금속광물
KR7011420007,011420,갤럭시아에스엠보통주,GALAXIA SM,KOSPI,서비스업
KR7011500006,011500,한농화성보통주,HANNONGCHEMICALSINC.,KOSPI,화학
KR7011560000,011560,세보엠이씨,SEBO MANUFACTURING ENGINEERING CORP.,KOSDAQ,건설
KR7011690005,011690,와이투솔루션보통주,Y2 Solution,KOSPI,전기전자
KR7011700002,011700,한신기계공업보통주,HanshinMachinery,KOSPI,기계
KR7011760006,011760,현대코퍼레이션보통주,HYUNDAI CORPORATION,KOSPI,유통업
KR7011780004,011780,금호석유화학보통주,KumhoPetrochemical,KOSPI,화학
KR7011781002,011785,금호석유화학1우선주,KumhoPetrochemical(1P),KOSPI,화학
KR7011790003,011790,SKC보통주,SKC,KOSPI,화학
KR7011810009,011810,STX보통주,STX,KOSPI,유통업
KR7011930005,011930,신성이엔지보통주,SHINSUNG E&G,KOSPI,전기전자
KR7012030003,012030,DB Inc.보통주,DB Inc.,KOSPI,서비스업
KR7012160008,012160,영흥보통주,YOUNGWIRE,KOSPI,철강금속
KR7012170007,012170,아센디오보통주,Ascendio,KOSPI,서비스업
KR7012200002,012200,계양전기보통주,KeyangElectricMachinery,KOSPI,기계
KR7012201000,012205,계양전기1우선주,KeyangElectricMachinery(1P),KOSPI,기계
KR7012210001,012210,삼미금속,SMP,KONEX,null
KR7012280004,012280,영화금속보통주,YeonghwaMetal,KOSPI,운수장비
KR7012320008,012320,경동인베스트보통주,KYUNGDONG INVEST,KOSPI,기타금융
KR7012330007,012330,현대모비스보통주,HyundaiMobis,KOSPI,운수장비
KR7012340006,012340,뉴인텍,"NUIN TEK CO., LTD",KOSDAQ,운송장비·부품
KR7012450003,012450,한화에어로스페이스보통주,HANWHA AEROSPACE,KOSPI,운수장비
KR7012510004,012510,더존비즈온보통주,DOUZONE BIZON,KOSPI,서비스업
KR7012600003,012600,청호ICT보통주,CHUNGHO ICT,KOSPI,기계
KR7012610002,012610,경인양행보통주,KyunginSynthetic,KOSPI,화학
KR7012620001,012620,원일특강,WonilSpecialSteel,KOSDAQ,금속
KR7012630000,012630,HDC보통주,"HDC HOLDINGS CO.,Ltd",KOSPI,기타금융
KR7012690004,012690,모나리자보통주,Monalisa,KOSPI,종이목재
KR7012700001,012700,리드코프,"The LEADCORP, Inc.",KOSDAQ,유통
KR7012750006,012750,에스원보통주,S-1,KOSPI,서비스업
KR7012790002,012790,신일제약,"SHINIL PHARMACEUTICAL CO., LTD.",KOSDAQ,제약
KR7012800009,012800,대창보통주,DAECHANG,KOSPI,철강금속
KR7012860003,012860,모베이스전자,"MOBASE ELECTRONICS CO.,LTD.",KOSDAQ,운송장비·부품
KR7013000005,013000,세우글로벌보통주,Sewooglobal,KOSPI,유통업
KR7013030002,013030,하이록코리아,HY-LOK CORPORATION,KOSDAQ,금속
KR7013120001,013120,동원개발,DongwonDevelopment,KOSDAQ,건설
KR7013310008,013310,아진산업,"A-JIN INDUSTRY CO.,LTD",KOSDAQ,운송장비·부품
KR7013360003,013360,일성건설보통주,IlsungConstruction,KOSPI,건설업
KR7013520002,013520,화승코퍼레이션보통주,Hwaseung Corporation,KOSPI,운수장비
KR7013570007,013570,디와이보통주,DY Corporation,KOSPI,기타금융
KR7013580006,013580,계룡건설산업보통주,KyeryongConstructionIndustrial,KOSPI,건설업
KR7013700000,013700,까뮤이앤씨보통주,CAMUS ENGINEERING & CONSTRUCTION Inc.,KOSPI,건설업
KR7013720008,013720,씨비아이,CBI,KOSDAQ,운송장비·부품
KR7013810007,013810,스페코,Speco,KOSDAQ,기계·장비
KR7013870001,013870,지엠비코리아보통주,GMB Korea,KOSPI,운수장비
KR7013890009,013890,지누스보통주,ZINUS,KOSPI,기타제조업
KR7013990007,013990,아가방앤컴퍼니,AGABANG&COMPANY,KOSDAQ,유통
KR7014100002,014100,메디앙스,"Medience Co., LTD.",KOSDAQ,화학
KR7014130009,014130,한익스프레스보통주,HanExpress,KOSPI,운수창고업
KR7014160006,014160,대영포장보통주,DaeyoungPackaging,KOSPI,종이목재
KR7014190003,014190,원익큐브,WONIK CUBE Corp.,KOSDAQ,유통
KR7014200000,014200,광림,"KANGLIM Co., LTD.",KOSDAQ,운송장비·부품
KR7014280002,014280,금강공업보통주,KUMKANG KIND,KOSPI,철강금속
KR7014281000,014285,금강공업1우선주,KUMKANG KIND(1P),KOSPI,철강금속
KR7014440002,014440,영보화학보통주,YoungboChemical,KOSPI,화학
KR7014470009,014470,부방,"Bubang Co., Ltd.",KOSDAQ,기타서비스
KR7014530000,014530,극동유화보통주,KukdongOil&Chem.,KOSPI,화학
KR7014570006,014570,고려제약,"KOREAN DRUG CO., LTD.",KOSDAQ,제약
KR7014580005,014580,태경비케이보통주,TAEKYUNG BK,KOSPI,비금속광물
KR7014620009,014620,성광벤드,"SUNG KWANG BEND CO., LTD.",KOSDAQ,금속
KR7014680003,014680,한솔케미칼보통주,HansolChemical,KOSPI,화학
KR7014710008,014710,사조씨푸드보통주,SAJOSEAFOOD,KOSPI,음식료품
KR7014790000,014790,HL D&I보통주,HL D&I HALLA CORPORATION,KOSPI,건설업
KR7014820005,014820,동원시스템즈보통주,Dongwon Systems Corporation,KOSPI,화학
KR7014821003,014825,동원시스템즈1우선주,Dongwon Systems Corporation(1P),KOSPI,화학
KR7014830004,014830,유니드 보통주,UNID,KOSPI,화학
KR7014910004,014910,성문전자보통주,SungmoonElectronics,KOSPI,전기전자
KR7014911002,014915,성문전자1우선주,SungmoonElectronics(1P),KOSPI,전기전자
KR7014940001,014940,오리엔탈정공,"ORIENTAL PRECISION & ENGINEERING CO.,LTD",KOSDAQ,기계·장비
KR7014970008,014970,삼륭물산,Samryoong,KOSDAQ,종이·목재
KR7014990006,014990,인디에프보통주,In the F,KOSPI,섬유의복
KR7015020001,015020,이스타코보통주,e-STARCO,KOSPI,서비스업
KR7015230006,015230,대창단조보통주,DaechangForging,KOSPI,운수장비
KR7015260003,015260,에이엔피보통주,AUTOMOBILE&PCB,KOSPI,전기전자
KR7015360001,015360,예스코홀딩스보통주,Yesco Holdings,KOSPI,서비스업
KR7015590003,015590,케이아이비플러그에너지보통주,Kib plug energy,KOSPI,기계
KR7015710007,015710,코콤,"KOCOM CO., LTD",KOSDAQ,통신장비
KR7015750003,015750,성우하이텍,"SUNGWOO HITECH CO., LTD",KOSDAQ,운송장비·부품
KR7015760002,015760,한국전력공사보통주,KoreaElectricPower,KOSPI,전기가스업
KR7015860000,015860,일진홀딩스보통주,ILJINHOLDINGS,KOSPI,기타금융
KR7015890007,015890,태경산업보통주,TaekyungIndustrial,KOSPI,화학
KR7016090003,016090,대현보통주,Daehyun,KOSPI,섬유의복
KR7016100000,016100,리더스코스메틱,"LEADERS COSMETICS CO.,LTD.",KOSDAQ,화학
KR7016250003,016250,에스지씨이테크건설,"SGC eTEC E&C Co., Ltd.",KOSDAQ,건설
KR7016360000,016360,삼성증권보통주,SamsungSecurities,KOSPI,증권
KR7016380008,016380,KG스틸보통주,KG DONGBUSTEEL,KOSPI,철강금속
KR7016450009,016450,한세예스24홀딩스보통주,HansaeYes24Holdings,KOSPI,섬유의복
KR7016580003,016580,환인제약보통주,WhaninPharm,KOSPI,의약품
KR7016590002,016590,신대양제지보통주,ShindaeyangPaper,KOSPI,종이목재
KR7016600009,016600,큐캐피탈파트너스,"Q Capital Partners Co., Ltd.",KOSDAQ,금융
KR7016610008,016610,DB금융투자보통주,"DB Financial Investment Co., LTD.",KOSPI,증권
KR7016670002,016670,디모아,DMOA,KOSDAQ,유통
KR7016710006,016710,대성홀딩스보통주,DAESUNG HOLDINGS,KOSPI,서비스업
KR7016740003,016740,두올보통주,DUAL,KOSPI,운수장비
KR7016790008,016790,카나리아바이오,CANARIABIO,KOSDAQ,음식료·담배
